# _tick,_time,frames,mean_episode_return_0,loss_0
420,1760608276.1425552,1344000,-0.07840453833341599,0.7870279550552368
421,1760608276.8401833,1347200,-0.07874995470046997,0.7768223285675049
422,1760608277.452593,1350400,-0.07915551215410233,0.7635010480880737
423,1760608278.0768955,1353600,-0.07925458252429962,0.7944245338439941
424,1760608278.684728,1356800,-0.07935994118452072,0.7811861634254456
425,1760608279.414904,1360000,-0.07902152836322784,0.8123276233673096
426,1760608280.1754835,1363200,-0.07905363291501999,0.7739916443824768
427,1760608280.7225695,1366400,-0.07915797084569931,0.7999545335769653
428,1760608281.4365695,1369600,-0.07940655946731567,0.7714365124702454
429,1760608282.1885128,1372800,-0.079564668238163,0.7776533365249634
430,1760608282.8054001,1376000,-0.07977008819580078,0.7865433692932129
431,1760608283.6111143,1379200,-0.08001405745744705,0.778807520866394
432,1760608284.218577,1382400,-0.08002053201198578,0.7757116556167603
433,1760608284.830148,1385600,-0.07962054759263992,0.7686084508895874
434,1760608285.4626713,1388800,-0.07922318577766418,0.7829768657684326
435,1760608286.0564752,1392000,-0.07890065014362335,0.7882535457611084
436,1760608286.7364547,1395200,-0.07889062166213989,0.7564706206321716
437,1760608287.2558792,1398400,-0.0793406218290329,0.8374031782150269
438,1760608287.9299102,1401600,-0.07875967770814896,0.8143743872642517
439,1760608288.5431178,1404800,-0.0773143544793129,0.831099271774292
440,1760608289.1683958,1408000,-0.07745280116796494,0.7966539263725281
441,1760608289.871406,1411200,-0.07732333242893219,0.7773393392562866
442,1760608290.682611,1414400,-0.07749342918395996,0.7674713730812073
443,1760608291.2621825,1417600,-0.07715501636266708,0.7826952934265137
444,1760608291.9852035,1420800,-0.07676994055509567,0.7583396434783936
445,1760608292.6631916,1424000,-0.07634145766496658,0.7655602097511292
446,1760608293.2271726,1427200,-0.07660502195358276,0.764787495136261
447,1760608293.8413858,1430400,-0.0765032023191452,0.7667850255966187
448,1760608294.404481,1433600,-0.07624685764312744,0.7675847411155701
449,1760608295.1730716,1436800,-0.07624202221632004,0.7852286696434021
450,1760608295.8629787,1440000,-0.07668972760438919,0.7762475609779358
451,1760608295.8861492,1443200,-0.07629746198654175,0.7978929877281189
452,1760608296.4815178,1446400,-0.0761369913816452,0.7620936632156372
453,1760608297.234703,1449600,-0.07578913867473602,0.8093988299369812
454,1760608297.8957853,1452800,-0.07597225159406662,0.777437150478363
455,1760608298.4522402,1456000,-0.07639045268297195,0.7975771427154541
456,1760608299.0168839,1459200,-0.0766228660941124,0.7807887196540833
457,1760608299.5377233,1462400,-0.07661689817905426,0.7746652364730835
458,1760608300.2023468,1465600,-0.07625827193260193,0.7830832004547119
459,1760608300.8744383,1468800,-0.07678943127393723,0.7728318572044373
460,1760608301.5195777,1472000,-0.07651004940271378,0.7782545685768127
461,1760608302.21981,1475200,-0.07662168890237808,0.7786505818367004
462,1760608302.9324372,1478400,-0.07672832161188126,0.7550588846206665
463,1760608303.513925,1481600,-0.07699470221996307,0.7809984683990479
464,1760608304.0416892,1484800,-0.07758472114801407,0.756552517414093
465,1760608304.6110175,1488000,-0.07703962177038193,0.7807360291481018
466,1760608305.273974,1491200,-0.0761013776063919,0.7622964978218079
467,1760608305.9836373,1494400,-0.07631641626358032,0.7762187123298645
468,1760608306.6918116,1497600,-0.07658058404922485,0.7631025910377502
469,1760608307.291207,1500800,-0.07655009627342224,0.7836757898330688
470,1760608307.838249,1504000,-0.07668504118919373,0.7840633988380432
471,1760608308.6893268,1507200,-0.07685987651348114,0.7765322327613831
472,1760608309.3065495,1510400,-0.07727548480033875,0.7828140258789062
473,1760608309.9243228,1513600,-0.07758209854364395,0.7845815420150757
474,1760608310.5648372,1516800,-0.07753108441829681,0.7824251055717468
475,1760608311.1750941,1520000,-0.0778094232082367,0.7698717713356018
476,1760608311.7522483,1523200,-0.07887307554483414,0.7504122853279114
477,1760608312.4715054,1526400,-0.07916954904794693,0.8450099229812622
478,1760608313.2389088,1529600,-0.07646966725587845,0.7765601873397827
479,1760608314.1262777,1532800,-0.07581333816051483,0.7695418000221252
480,1760608314.8870254,1536000,-0.07551194727420807,0.7603978514671326
481,1760608315.4227986,1539200,-0.07567999511957169,0.7633604407310486
482,1760608316.0017486,1542400,-0.07568446546792984,0.7827572822570801
483,1760608316.7827325,1545600,-0.0758470967411995,0.7534019947052002
484,1760608317.4625597,1548800,-0.07562476396560669,0.7613785266876221
485,1760608318.1284392,1552000,-0.07541311532258987,0.8001676797866821
486,1760608318.8318174,1555200,-0.07554218173027039,0.7831848859786987
487,1760608319.510657,1558400,-0.0753837302327156,0.8140652179718018
488,1760608320.2181299,1561600,-0.07564324140548706,0.7628317475318909
489,1760608320.8641446,1564800,-0.07515784353017807,0.7792458534240723
490,1760608321.5152392,1568000,-0.07448047399520874,0.7650018334388733
491,1760608322.2374866,1571200,-0.0746857225894928,0.7518066167831421
492,1760608322.8839257,1574400,-0.07446930557489395,0.7758533358573914
493,1760608323.5820773,1577600,-0.07458537071943283,0.7638076543807983
494,1760608324.178981,1580800,-0.07519485801458359,0.7617697715759277
495,1760608324.8890574,1584000,-0.07462555170059204,0.7992410063743591
496,1760608325.424699,1587200,-0.07498293370008469,0.778810977935791
497,1760608326.0924575,1590400,-0.07551154494285583,0.7954047918319702
498,1760608326.6477044,1593600,-0.07593629509210587,0.7944456338882446
499,1760608327.3515525,1596800,-0.07584477216005325,0.7846820950508118
500,1760608327.1794996,1600000,-0.0763394758105278,0.7629657983779907
501,1760608327.8501115,1603200,-0.07602488994598389,0.7784601449966431
502,1760608328.7636604,1606400,-0.07590224593877792,0.7664837837219238
503,1760608329.4620214,1609600,-0.07552038133144379,0.7654415965080261
504,1760608330.2969368,1612800,-0.0753040760755539,0.7790671586990356
505,1760608330.9912941,1616000,-0.07621265202760696,0.7570192813873291
506,1760608331.6146903,1619200,-0.07715517282485962,0.8325849771499634
507,1760608332.2719936,1622400,-0.07692715525627136,0.7721412181854248
508,1760608333.0582662,1625600,-0.07688698917627335,0.794019341468811
509,1760608333.7320237,1628800,-0.07650749385356903,0.7722753882408142
510,1760608334.269936,1632000,-0.07705869525671005,0.7795180678367615
511,1760608334.841195,1635200,-0.0773007944226265,0.7706434726715088
512,1760608335.503191,1638400,-0.07727860659360886,0.7951303720474243
513,1760608336.105671,1641600,-0.07757975906133652,0.7633911371231079
514,1760608336.9138322,1644800,-0.07764984667301178,0.7649531364440918
515,1760608337.7140949,1648000,-0.07781324535608292,0.7556236982345581
516,1760608338.580393,1651200,-0.07755231112241745,0.7768489122390747
517,1760608339.418921,1654400,-0.07741819322109222,0.7847301363945007
518,1760608339.8909566,1657600,-0.07720460742712021,0.7544817328453064
519,1760608340.5405524,1660800,-0.0769473984837532,0.81874680519104
520,1760608341.1733413,1664000,-0.07698902487754822,0.7810184955596924
521,1760608341.711082,1667200,-0.07652045786380768,0.7940047979354858
522,1760608342.3570268,1670400,-0.07612600922584534,0.753715991973877
523,1760608342.9877326,1673600,-0.07616660743951797,0.796201229095459
524,1760608343.8332615,1676800,-0.07593213766813278,0.7771233916282654
525,1760608344.456418,1680000,-0.07617238909006119,0.796451210975647
526,1760608345.3560777,1683200,-0.07580019533634186,0.7434735298156738
527,1760608345.91368,1686400,-0.07579579949378967,0.7668954730033875
528,1760608346.6030316,1689600,-0.07571986317634583,0.7644996643066406
529,1760608347.4808128,1692800,-0.07580006122589111,0.7691748142242432
530,1760608348.1164908,1696000,-0.07568518817424774,0.7646249532699585
531,1760608348.8442132,1699200,-0.0759037584066391,0.7553097009658813
532,1760608349.544159,1702400,-0.07580308616161346,0.7647808790206909
533,1760608350.2875497,1705600,-0.07558468729257584,0.7968695163726807
534,1760608350.8880696,1708800,-0.07602497935295105,0.7706342339515686
535,1760608351.73193,1712000,-0.07662618160247803,0.826367199420929
536,1760608352.2588413,1715200,-0.07960920035839081,0.9398007392883301
537,1760608352.8979404,1718400,-0.08677542954683304,0.6330925226211548
538,1760608353.6998243,1721600,-0.08960647881031036,0.8412182331085205
539,1760608354.4645941,1724800,-0.08950738608837128,0.8145748376846313
540,1760608355.0589044,1728000,-0.0894852727651596,0.7990543842315674
541,1760608355.909871,1731200,-0.08949138969182968,0.7965264916419983
542,1760608356.5832467,1734400,-0.08971742540597916,0.7907140851020813
543,1760608357.3289857,1737600,-0.09025894105434418,0.78387051820755
544,1760608358.137492,1740800,-0.0904834195971489,0.7890782356262207
545,1760608358.7603896,1744000,-0.09118229895830154,0.7637353539466858
546,1760608358.7011778,1747200,-0.09105157852172852,0.7789332866668701
547,1760608359.3314648,1750400,-0.09139468520879745,0.761264979839325
548,1760608360.042107,1753600,-0.09125617891550064,0.784574568271637
549,1760608360.6140058,1756800,-0.09152350574731827,0.7657656669616699
550,1760608361.2312045,1760000,-0.09073719382286072,0.7816595435142517
551,1760608361.9936795,1763200,-0.09132582694292068,0.7855318188667297
552,1760608362.6507325,1766400,-0.0916314572095871,0.7835358381271362
553,1760608363.4345255,1769600,-0.09187258780002594,0.7888139486312866
554,1760608364.0932317,1772800,-0.09158125519752502,0.7914489507675171
555,1760608364.9584963,1776000,-0.0914030522108078,0.7817570567131042
556,1760608365.5161989,1779200,-0.09143896400928497,0.753831148147583
557,1760608366.1733296,1782400,-0.09147875756025314,0.7517239451408386
558,1760608366.9198365,1785600,-0.0913579910993576,0.7703895568847656
559,1760608367.4260612,1788800,-0.09125613421201706,0.7859961986541748
560,1760608368.1577806,1792000,-0.09152432531118393,0.7786381244659424
561,1760608368.811432,1795200,-0.09157876670360565,0.7956677079200745
562,1760608369.3788104,1798400,-0.09175419807434082,0.7656283378601074
563,1760608369.8848584,1801600,-0.09134448319673538,0.7895901203155518
564,1760608370.5163455,1804800,-0.09089572727680206,0.7790418863296509
565,1760608371.0697994,1808000,-0.09112304449081421,0.7636973857879639
566,1760608371.7965426,1811200,-0.09097180515527725,0.7525568604469299
567,1760608372.4959111,1814400,-0.09079083800315857,0.7790734171867371
568,1760608373.207424,1817600,-0.09017296135425568,0.7847720384597778
569,1760608373.78786,1820800,-0.0904686450958252,0.7963720560073853
570,1760608374.514288,1824000,-0.0905357301235199,0.7698991298675537
571,1760608375.180192,1827200,-0.09031371772289276,0.8005119562149048
572,1760608376.0370243,1830400,-0.08970572799444199,0.7470024824142456
573,1760608376.5863297,1833600,-0.09003176540136337,0.7709003686904907
574,1760608377.2932017,1836800,-0.08999191969633102,0.7669571042060852
575,1760608377.9539194,1840000,-0.08955736458301544,0.7790571451187134
576,1760608378.5758832,1843200,-0.08880786597728729,0.7552154064178467
577,1760608379.1396775,1846400,-0.08837608993053436,0.7845194935798645
578,1760608379.9105628,1849600,-0.08882492780685425,0.7606860399246216
579,1760608380.5380404,1852800,-0.08854769915342331,0.7903739809989929
580,1760608381.1711562,1856000,-0.08840682357549667,0.7577593326568604
581,1760608381.8962479,1859200,-0.0879119336605072,0.7970646619796753
582,1760608382.43305,1862400,-0.0878988653421402,0.7636828422546387
583,1760608383.0568058,1865600,-0.08764225244522095,0.7806628942489624
584,1760608383.5979455,1868800,-0.08795630186796188,0.7757890224456787
585,1760608384.2834928,1872000,-0.08785594999790192,0.798144519329071
586,1760608384.8587506,1875200,-0.08766893297433853,0.7571844458580017
587,1760608385.436923,1878400,-0.08733193576335907,0.7695463299751282
588,1760608386.0996525,1881600,-0.08734188228845596,0.7676100134849548
589,1760608386.7358217,1884800,-0.08712723106145859,0.7726861834526062
590,1760608387.4690397,1888000,-0.08755721896886826,0.7572664618492126
591,1760608388.0295188,1891200,-0.08763271570205688,0.7371947765350342
592,1760608388.6641834,1894400,-0.08798278868198395,0.7382734417915344
593,1760608389.3702338,1897600,-0.08785703033208847,0.7866729497909546
594,1760608389.9662313,1900800,-0.08789636939764023,0.7664945125579834
595,1760608390.0406773,1904000,-0.08813495934009552,0.8501418232917786
596,1760608390.6780577,1907200,-0.08832322061061859,0.7535141110420227
597,1760608391.1757252,1910400,-0.08797240257263184,0.7654556035995483
598,1760608391.711487,1913600,-0.08758769184350967,0.7436947822570801
599,1760608392.2660155,1916800,-0.08746347576379776,0.7418882250785828
600,1760608392.8659742,1920000,-0.0870070829987526,0.7644422650337219
601,1760608393.5589743,1923200,-0.08672861009836197,0.7517155408859253
602,1760608394.17383,1926400,-0.08651797473430634,0.7528436183929443
603,1760608394.7600706,1929600,-0.086785688996315,0.7603002190589905
604,1760608395.3349206,1932800,-0.08714268356561661,0.7353185415267944
605,1760608396.0511096,1936000,-0.08689132332801819,0.7453677654266357
606,1760608396.5415723,1939200,-0.08673886954784393,0.798503577709198
607,1760608397.1858416,1942400,-0.08711066842079163,0.8713937401771545
608,1760608397.7687008,1945600,-0.0875285267829895,0.7851952910423279
609,1760608398.3894377,1948800,-0.08830665796995163,0.7927035689353943
610,1760608399.024028,1952000,-0.08757134526968002,0.7666214108467102
611,1760608399.7189782,1955200,-0.0875193327665329,0.7733703851699829
612,1760608400.3868225,1958400,-0.08728498220443726,0.7491342425346375
613,1760608401.002782,1961600,-0.08694127947092056,0.7575456500053406
614,1760608401.8642657,1964800,-0.0867491140961647,0.729326069355011
615,1760608402.3861246,1968000,-0.08636205643415451,0.765531063079834
616,1760608403.1885471,1971200,-0.08692258596420288,0.7243440747261047
617,1760608403.8458097,1974400,-0.08688177168369293,0.7733361721038818
618,1760608404.422717,1977600,-0.08677688241004944,0.7629950642585754
619,1760608405.1386545,1980800,-0.08687076717615128,0.783933699131012
620,1760608405.6295688,1984000,-0.08706817030906677,0.7606056928634644
621,1760608406.2163925,1987200,-0.08717603981494904,0.7999548316001892
622,1760608406.7973416,1990400,-0.08727411925792694,0.7742170691490173
623,1760608407.3488364,1993600,-0.08703646063804626,0.7602488994598389
624,1760608408.0087166,1996800,-0.08741088211536407,0.7576413154602051
625,1760608408.582573,2000000,-0.08711010217666626,0.7386438250541687
626,1760608409.2014198,2003200,-0.08722011744976044,0.734544038772583
627,1760608409.9131892,2006400,-0.08725780248641968,0.7532340884208679
628,1760608410.5756915,2009600,-0.08702274411916733,0.7423962354660034
629,1760608411.4465804,2012800,-0.08679312467575073,0.7950618267059326
630,1760608412.074139,2016000,-0.08651308715343475,0.7746862173080444
631,1760608412.604141,2019200,-0.08634677529335022,0.7918031215667725
632,1760608413.3036287,2022400,-0.08701977878808975,0.760874330997467
633,1760608414.0078907,2025600,-0.08719178289175034,0.7614499926567078
634,1760608414.6154654,2028800,-0.08705984055995941,0.7572302222251892
635,1760608415.2204945,2032000,-0.08699879050254822,0.7637274265289307
636,1760608415.8949687,2035200,-0.08375182747840881,0.7771507501602173
